"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 150","10 Aug 2026","23419.1","23514.15","23336.6","23470.90"
"NIFTY MIDCAP 150","07 Aug 2026","23285.05","23402.65","23262.7","23362.90"
"NIFTY MIDCAP 150","06 Aug 2026","23419.55","23431.4","23301.1","23310.55"
"NIFTY MIDCAP 150","05 Aug 2026","23476.75","23479.7","23344.4","23403.45"
"NIFTY MIDCAP 150","04 Aug 2026","23432.05","23437","23277.3","23347.75"
"NIFTY MIDCAP 150","03 Aug 2026","23257.2","23420.15","23214","23418.95"
"NIFTY MIDCAP 150","31 Jul 2026","23093.25","23180.5","23004.5","23138.45"
"NIFTY MIDCAP 150","30 Jul 2026","23101","23103.6","22958.35","23031.25"
"NIFTY MIDCAP 150","29 Jul 2026","23036.75","23148.35","23006.4","23123.70"
"NIFTY MIDCAP 150","28 Jul 2026","22953","22976.1","22888.75","22931.45"
"NIFTY MIDCAP 150","27 Jul 2026","22852.95","22947.3","22850.15","22933.05"
"NIFTY MIDCAP 150","24 Jul 2026","22567.35","22709.25","22409.55","22685.25"
"NIFTY MIDCAP 150","23 Jul 2026","22865.1","22916.4","22660.15","22705.25"
"NIFTY MIDCAP 150","22 Jul 2026","23164.2","23164.65","22890.6","22925.55"
"NIFTY MIDCAP 150","21 Jul 2026","23112.75","23183.45","23077.65","23170.50"
"NIFTY MIDCAP 150","20 Jul 2026","22933.85","23119.95","22903.6","23086.00"
"NIFTY MIDCAP 150","17 Jul 2026","23091.9","23092.25","22876.45","22967.90"
"NIFTY MIDCAP 150","16 Jul 2026","23226.15","23239.65","23017.4","23060.05"
"NIFTY MIDCAP 150","15 Jul 2026","23117.35","23216.8","23090.95","23153.40"
"NIFTY MIDCAP 150","14 Jul 2026","23100.85","23139.2","22995.65","23053.60"
"NIFTY MIDCAP 150","13 Jul 2026","23039.1","23189.75","22962.15","23167.40"
"NIFTY MIDCAP 150","10 Jul 2026","23020.25","23180.5","23000.25","23166.50"
"NIFTY MIDCAP 150","09 Jul 2026","22606.95","22901.9","22604.25","22855.75"
"NIFTY MIDCAP 150","08 Jul 2026","22798.75","22894.05","22431.35","22537.85"
"NIFTY MIDCAP 150","07 Jul 2026","23016.8","23026.75","22826.7","22912.30"
"NIFTY MIDCAP 150","06 Jul 2026","22940.7","22983.15","22877.15","22973.35"
"NIFTY MIDCAP 150","03 Jul 2026","23031.5","23031.55","22866.8","22884.35"
"NIFTY MIDCAP 150","02 Jul 2026","22908.45","22964.65","22856.65","22934.90"
"NIFTY MIDCAP 150","01 Jul 2026","22827.15","22906.15","22775.05","22823.50"
"NIFTY MIDCAP 150","30 Jun 2026","22735.2","22865.7","22617.15","22774.25"
"NIFTY MIDCAP 150","29 Jun 2026","22737.35","22785.75","22539.35","22679.65"
"NIFTY MIDCAP 150","25 Jun 2026","22967.75","23005.7","22723.45","22751.05"
"NIFTY MIDCAP 150","24 Jun 2026","22848.3","22943.7","22715.05","22872.50"
"NIFTY MIDCAP 150","23 Jun 2026","23109.75","23138.9","22817.4","22853.55"
"NIFTY MIDCAP 150","22 Jun 2026","23073.55","23111.4","23008.5","23073.05"
"NIFTY MIDCAP 150","19 Jun 2026","22805.45","23006.45","22747.55","22972.95"
"NIFTY MIDCAP 150","18 Jun 2026","22842.6","22906.5","22788.95","22893.20"
"NIFTY MIDCAP 150","17 Jun 2026","22730","22797","22683.2","22786.25"
"NIFTY MIDCAP 150","16 Jun 2026","22664.65","22687.6","22541.75","22671.40"
"NIFTY MIDCAP 150","15 Jun 2026","22614.75","22700.85","22550.35","22585.10"
"NIFTY MIDCAP 150","12 Jun 2026","22015.5","22279.9","21931.6","22257.90"
"NIFTY MIDCAP 150","11 Jun 2026","21826.5","21906.15","21698.5","21733.05"
"NIFTY MIDCAP 150","10 Jun 2026","22243.4","22261.95","21875.8","21920.20"
"NIFTY MIDCAP 150","09 Jun 2026","22054","22241.55","22042.95","22216.25"
"NIFTY MIDCAP 150","08 Jun 2026","21973.6","22168.5","21841.25","21926.45"
"NIFTY MIDCAP 150","05 Jun 2026","22399.45","22461.4","22172.6","22251.80"
"NIFTY MIDCAP 150","04 Jun 2026","22174.6","22416.9","22114.15","22315.95"
"NIFTY MIDCAP 150","03 Jun 2026","22302.25","22321.95","21962.15","22220.50"
"NIFTY MIDCAP 150","02 Jun 2026","22148.45","22329.75","22025.9","22305.85"
"NIFTY MIDCAP 150","01 Jun 2026","22662.75","22695.1","22234","22265.20"
"NIFTY MIDCAP 150","29 May 2026","22991.55","23007.1","22512.25","22571.40"
"NIFTY MIDCAP 150","27 May 2026","22827.3","22932.9","22814.7","22884.90"
"NIFTY MIDCAP 150","26 May 2026","22724.05","22827.9","22667.55","22795.50"
"NIFTY MIDCAP 150","25 May 2026","22703.35","22725.65","22645.75","22694.35"
"NIFTY MIDCAP 150","22 May 2026","22553.8","22557.85","22419","22504.20"
"NIFTY MIDCAP 150","21 May 2026","22619.65","22665.5","22434.95","22479.15"
"NIFTY MIDCAP 150","20 May 2026","22246.05","22481.5","22170.95","22457.40"
"NIFTY MIDCAP 150","19 May 2026","22262.95","22497.9","22260.45","22374.75"
"NIFTY MIDCAP 150","18 May 2026","22116.2","22228.15","21842.2","22203.50"
"NIFTY MIDCAP 150","15 May 2026","22430.15","22436.35","22228.2","22257.95"
"NIFTY MIDCAP 150","14 May 2026","22232.45","22390.2","22030.5","22357.15"
"NIFTY MIDCAP 150","13 May 2026","21973.85","22250.85","21899.2","22096.50"
"NIFTY MIDCAP 150","12 May 2026","22494.1","22543.65","21933.25","21957.65"
"NIFTY MIDCAP 150","11 May 2026","22675.6","22675.75","22443.05","22526.60"
